Id;Label;Name;Platform;Year;Genre;Publisher
3060;G3060;Heroes VS;PSP;2013;Fighting;Namco Bandai Games
3061;G3061;Mini Ninjas;PC;2009;Action;Eidos Interactive
3062;G3062;Sotsugyou II: Neo Generation Special;3DO;1995;Simulation;Imageworks
3063;G3063;Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi;PSV;2015;Adventure;dramatic create
3064;G3064;Kazoku Keikaku;PSP;2010;Adventure;CyberFront
3065;G3065;Resident Evil 5 HD;XOne;2016;Action;Capcom
3066;G3066;Super Fruit Fall;Wii;2006;Puzzle;System 3 Arcade Software
3067;G3067;Jelly Belly: Ballistic Beans;Wii;2009;Puzzle;Zoo Digital Publishing
3068;G3068;Army Rescue;Wii;2009;Shooter;UFO Interactive
3069;G3069;Tom Clancy's Splinter Cell Classic Trilogy HD;PS3;2011;Action;Ubisoft
3070;G3070;UFO: Trilogy;PC;2007;Strategy;Unknown
3071;G3071;Amatsumi Sora ni! Kumo no Hatate ni;PSV;2015;Adventure;Prototype
3072;G3072;Dark Tales: Edgar Allan Poe's The Premature Burial;PC;2012;Puzzle;Focus Multimedia
3073;G3073;Aoishiro;PS2;2008;Adventure;Success
3074;G3074;Mount & Blade: Warband;PC;2010;Role-Playing;Paradox Interactive
3075;G3075;Virtual Kasparov;GBA;2002;Strategy;Titus
3076;G3076;Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.;XB;2005;Platform;Global Star
3077;G3077;PC Engine Best Collection: Tengai Makyou Collection;PSP;2008;Role-Playing;Hudson Soft
3078;G3078;Kung Fu Panda: Showdown of Legendary Legends;PS3;2015;Action;Little Orbit
3079;G3079;Kung Fu Panda: Showdown of Legendary Legends;X360;2015;Action;Little Orbit
3080;G3080;Speed Kings;GC;2003;Racing;Acclaim Entertainment
3081;G3081;Mighty No. 9;XOne;2016;Platform;Deep Silver
3082;G3082;You Don't Know Jack;PC;1995;Misc;Vivendi Games
3083;G3083;Crysis: Warhead;PC;2008;Shooter;Electronic Arts
3084;G3084;ESPN MLS ExtraTime 2002;XB;2002;Sports;Konami Digital Entertainment
3085;G3085;Worldwide Soccer Manager 2007;PC;2006;Sports;Sega
3086;G3086;Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome;PSP;2010;Misc;Karin Entertainment
3087;G3087;The Sims 2: Family Fun Stuff;PC;2006;Simulation;Electronic Arts
3088;G3088;Dreamer Series: Horse Trainer;DS;2008;Simulation;DreamCatcher Interactive
3089;G3089;Hogs of War;PS;2000;Strategy;Infogrames
3090;G3090;Elven Legacy;PC;2009;Strategy;Paradox Interactive
3091;G3091;Katekyoo Hitman Reborn! Dream Hyper Battle!;PS2;2007;Fighting;Marvelous Interactive
3092;G3092;Muchi Muchi Pork & Pink Sweets;X360;2011;Shooter;Cave
3093;G3093;Trapped Dead;PC;2011;Strategy;Iceberg Interactive
3094;G3094;Meiji Toukyou Renka;PSP;2013;Adventure;Broccoli
3095;G3095;Point Blank 3;PS;2000;Shooter;Namco Bandai Games
3096;G3096;Mushihimesama;X360;2012;Action;Cave
3097;G3097;Higurashi no Naku Koro ni: Jan;PSP;2009;Misc;AQ Interactive
3098;G3098;Ratchet & Clank Collection;PSV;2014;Action;Sony Computer Entertainment
3099;G3099;Elvandia Story;PS2;2007;Role-Playing;Spike
3100;G3100;Winning Post 8 2016;PS4;2016;Simulation;Tecmo Koei
3101;G3101;Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira;PSP;2012;Action;Idea Factory
3102;G3102;Triggerheart Excelica Enhanced;PS2;2009;Shooter;Alchemist
3103;G3103;Vietcong;PC;2003;Shooter;Gathering of Developers
3104;G3104;Nervous Brickdown;DS;2007;Puzzle;Eidos Interactive
3105;G3105;Puzzle Star Sweep;PS;1997;Puzzle;Midas Interactive Entertainment
3106;G3106;Battle Spirits: Kiseki no Hasha;PSP;2009;Role-Playing;Namco Bandai Games
3107;G3107;Maximum Racing: Crash Car Racer;Wii;2010;Racing;Nordic Games
3108;G3108;The Conveni 4;PS2;2006;Simulation;Hamster Corporation
3109;G3109;The Cheetah Girls;GBA;2006;Misc;Disney Interactive Studios
3110;G3110;Charlie's Angels;GC;2003;Action;Ubisoft
3111;G3111;Kamen Rider: Battride War II;WiiU;2014;Action;Namco Bandai Games
3112;G3112;Niko Puchi Girls Runway;3DS;2015;Misc;Happinet
3113;G3113;uDraw Studio: Instant Artist;X360;2011;Misc;THQ
3114;G3114;The Testament of Sherlock Holmes;X360;2012;Adventure;Focus Home Interactive
3115;G3115;Seitokai no Ichizon: DS-suru Seitokai;DS;2010;Adventure;Kadokawa Shoten
3116;G3116;Disney Infinity;PSV;2013;Action;Disney Interactive Studios
3117;G3117;Guitar Hero III: Legends of Rock;PC;2007;Misc;Aspyr
3118;G3118;Teenage Mutant Ninja Turtles Double Pack;GBA;2006;Action;Konami Digital Entertainment
3119;G3119;The Crew: Wild Run;XOne;2015;Action;Ubisoft
3120;G3120;Prism Ark: Awake;PS2;2008;Adventure;5pb
3121;G3121;TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8;PS3;2016;Misc;Namco Bandai Games
3122;G3122;Rozen Maiden: Duellwalzer;PS2;2006;Adventure;Taito
3123;G3123;Rugby 06;XB;2006;Sports;Electronic Arts
3124;G3124;Winter Blast: 9 Snow & Ice Games;Wii;2010;Sports;Destineer
3125;G3125;Coven and Labyrinth of Refrain;PSV;2016;Action;Nippon Ichi Software
3126;G3126;Marvel Avengers: Battle for Earth;X360;2012;Action;Ubisoft
3127;G3127;Natsuiro High School: Seishun Hakusho;PS3;2015;Action;D3Publisher
3128;G3128;Uppers;PSV;2016;Action;Marvelous Entertainment
3129;G3129;Shrek / Shark Tale Game Boy Advance Video;GBA;2006;Misc;Hasbro Interactive
3130;G3130;Lovely x Cation 1 & 2;PSV;2015;Action;5pb
3131;G3131;Urban Chaos: Riot Response;XB;2006;Shooter;Eidos Interactive
3132;G3132;Starship Troopers;PC;2005;Shooter;Empire Interactive
3133;G3133;Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special;PS3;2015;Action;Arc System Works
3134;G3134;Ginga Fukei Densetsu: Sapphire;TG16;1995;Shooter;Hudson Soft
3135;G3135;Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!;PS2;2007;Action;Marvelous Interactive
3136;G3136;The Mummy;GBA;2002;Action;Ubisoft
3137;G3137;Guitar Freaks V3 & DrumMania V3;PS2;2007;Simulation;Konami Digital Entertainment
3138;G3138;Chrysler Classic Racing;DS;2008;Racing;Zoo Games
3139;G3139;The Crow: City of Angels;PS;1997;Action;Acclaim Entertainment
3140;G3140;Military History: Commander - Europe at War;PSP;2009;Strategy;Slitherine Software
3141;G3141;Snow Portable;PSP;2007;Adventure;Prototype
3142;G3142;Heroes of the Pacific;PC;2005;Simulation;Codemasters
3143;G3143;Poyo Poyo Kansatsu Nikki;3DS;2012;Action;IE Institute
3144;G3144;Jinsei Game DS;DS;2006;Misc;Atlus
3145;G3145;Guitar Freaks & DrumMania: Masterpiece Gold;PS2;2007;Simulation;Konami Digital Entertainment
3146;G3146;7 Roses: A Darkness Rises;PC;2015;Misc;Avanquest Software
3147;G3147;Nil Admirari no Tenbin: Teito Genwaku Toukidan;PSV;2016;Adventure;Idea Factory
3148;G3148;Broken Sword: The Sleeping Dragon;XB;2003;Adventure;THQ
3149;G3149;Reversal Challenge;DS;2009;Misc;Tommo
3150;G3150;Darksiders;PS3;2010;Action;THQ
3151;G3151;Tycoon City: New York;PC;2006;Strategy;Atari
3152;G3152;Miyako;PSP;2010;Adventure;Idea Factory
3153;G3153;Motto NUGA-CEL!;PSP;2010;Adventure;Idea Factory
3154;G3154;NHL 09;PC;2008;Sports;Electronic Arts
3155;G3155;Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales);PS2;2007;Strategy;Konami Digital Entertainment
3156;G3156;Super Dodge Ball;NG;1995;Sports;Technos Japan Corporation
3157;G3157;11eyes: CrossOver;PSP;2010;Adventure;5pb
3158;G3158;Gon: BakuBakuBakuBaku Adventure;3DS;2012;Action;Namco Bandai Games
3159;G3159;Style Book: Junior City;DS;2006;Misc;Namco Bandai Games
3160;G3160;Earth Seeker;Wii;2011;Role-Playing;Kadokawa Shoten
3161;G3161;The Crew: Wild Run;PC;2015;Action;Ubisoft
3162;G3162;IGT Slots: Lucky Larry's Lobstermania;PC;2011;Simulation;Masque Publishing
3163;G3163;Atlantic Quest;PC;2011;Puzzle;Avanquest
3164;G3164;Bakumatsu Rock: Ultra Soul;PSV;2014;Misc;Marvelous Interactive
3165;G3165;Barbie as the Princess and the Pauper;GBA;2004;Adventure;Vivendi Games
3166;G3166;Tantei Opera: Milky Holmes;PSP;2010;Adventure;Unknown
3167;G3167;PopCap Hits!;X360;2011;Misc;PopCap Games
3168;G3168;Entaku no Seito: The Eternal Legend;PSP;2012;Role-Playing;Kadokawa Games
3169;G3169;New Atelier Rorona: Hajimari no Monogatari;3DS;2015;Action;Tecmo Koei
3170;G3170;WorldShift;PC;2009;Strategy;Playlogic Game Factory
3171;G3171;My Hero: Doctor;DS;2009;Action;Majesco Entertainment
3172;G3172;Rainbow Islands Revolution;DS;2005;Platform;Rising Star Games
3173;G3173;Sega Ages 2500 Series Vol. 29: Monster World Complete Collection;PS2;2007;Role-Playing;Sega
3174;G3174;Pillars of Eternity;PC;2014;Role-Playing;Paradox Interactive
3175;G3175;Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses;PSP;2010;Action;Takara Tomy
3176;G3176;Elf Bowling 1 & 2;DS;2005;Sports;Ignition Entertainment
3177;G3177;Germany's Next Topmodel 2011;Wii;2011;Simulation;7G//AMES
3178;G3178;Heavy Fire: Afghanistan;PC;2011;Shooter;Mastiff
3179;G3179;Arabians Lost: The Engagement on Desert;PS2;2007;Adventure;Prototype
3180;G3180;Legendary;PC;2008;Shooter;Atari
3181;G3181;Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen;DS;2010;Simulation;Square Enix
3182;G3182;Garfield Gets Real;DS;2009;Action;Zushi Games
3183;G3183;SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen;DS;2010;Action;Namco Bandai Games
3184;G3184;Gakken DS: Shin TOEIC Test Kanzen Kouryaku;DS;2007;Misc;Gakken
3185;G3185;Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi;PS2;2010;Role-Playing;Namco Bandai Games
3186;G3186;Crime Scene;DS;2009;Adventure;Nobilis
3187;G3187;Puzzle Guzzle;PSP;2007;Puzzle;DHM Interactive
3188;G3188;Starry ? Sky: After Summer;PSP;2013;Misc;Asgard
3189;G3189;Thomas & Friends: Hero of the Rails;Wii;2010;Misc;Unknown
3190;G3190;Empire Deluxe;PC;1992;Strategy;New World Computing
3191;G3191;ESPN NFL Primetime 2002;XB;2002;Sports;Konami Digital Entertainment
3192;G3192;Gallop Racer Inbreed;PS2;2006;Sports;Tecmo Koei
3193;G3193;Red Ninja: End of Honor;XB;2005;Action;Vivendi Games
3194;G3194;Ketsui: Kizuna Jigoku Tachi Extra;X360;2010;Shooter;5pb
3195;G3195;Frisbee Disc Freestyle / Frisbee Disc Golf;DS;2007;Sports;DSI Games
3196;G3196;The King of Fighters Collection: The Orochi Saga (JP sales);PS2;2006;Fighting;Ignition Entertainment
3197;G3197;Suzumiya Haruhi-Chan no Mahjong;PSP;2011;Misc;Kadokawa Shoten
3198;G3198;Commandos 3: Destination Berlin;PC;2003;Strategy;Eidos Interactive
3199;G3199;Tsuki no Hikari: Shizumeru Kane no Satsujin;PS2;2002;Adventure;Victor Interactive
3200;G3200;James Bond 007: Blood Stone;PC;2010;Shooter;Activision
3201;G3201;Chili Con Carnage;PSP;2007;Shooter;Eidos Interactive
3202;G3202;Sega Ages 2500 Series Vol. 26: Dynamite Deka;PS2;2006;Action;Sega
3203;G3203;Kong: The Animated Series;GBA;2002;Action;BAM! Entertainment
3204;G3204;Puzzle Quest: Challenge of the Warlords;PSP;2007;Puzzle;D3Publisher
3205;G3205;Casper's Scare School: Spooky Sports Day;DS;2009;Sports;Blast! Entertainment Ltd
3206;G3206;Koisuru Otome to Shugo no Tate Portable;PSP;2010;Adventure;Alchemist
3207;G3207;PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana;3DS;2012;Action;Irem Software Engineering
3208;G3208;Garfield's Nightmare;DS;2007;Platform;Game Factory
3209;G3209;Bakumatsu Renka: Karyuu Kenshi-den;PS2;2007;Adventure;D3Publisher
3210;G3210;Grisaia no Rakuen: Le Eden de la Grisaia;PSV;2014;Adventure;Prototype
3211;G3211;Iridium Runners;PS2;2008;Racing;SouthPeak Games
3212;G3212;Nodame Cantabile: Tanoshii Ongaku no Jikan Desu;DS;2010;Misc;Namco Bandai Games
3213;G3213;Tiny Toon Adventures: Wacky Stackers;GBA;2001;Puzzle;Conspiracy Entertainment
3214;G3214;Princess Frontier Portable;PSP;2011;Adventure;Alchemist
3215;G3215;Rock Blast;Wii;2010;Puzzle;UFO Interactive
3216;G3216;Touch Detective (JP sales);DS;2006;Adventure;505 Games
3217;G3217;Emergency Mayhem;Wii;2008;Racing;Codemasters
3218;G3218;Mary King's Riding School;DS;2008;Simulation;Ghostlight
3219;G3219;Voodoo Chronicles: First Sign;PC;2011;Adventure;ValuSoft
3220;G3220;Rising Zan: The Samurai Gunman;PS;1998;Action;Agetec
3221;G3221;Uru: Ages Beyond Myst;PC;2003;Adventure;Ubisoft
3222;G3222;Prince of Stride;PSV;2015;Adventure;Kadokawa Games
3223;G3223;Robopon 2: Cross Version;GBA;2001;Role-Playing;Hudson Entertainment
3224;G3224;Mai-Otome Hime: Otome Butou Shi;PS2;2006;Fighting;Sunrise Interactive
3225;G3225;Ben 10 Omniverse 2;3DS;2013;Action;Namco Bandai Games
3226;G3226;TMNT: Mutant Melee;XB;2005;Fighting;Konami Digital Entertainment
3227;G3227;Ultimate Puzzle Games;GBA;2005;Puzzle;Telegames
3228;G3228;Kimikare: New Semester;PSP;2012;Action;Idea Factory
3229;G3229;Katekyoo Hitman Reborn! Kindan no Yami no Delta;PS2;2008;Action;Marvelous Interactive
3230;G3230;Prototype: Biohazard Bundle;PS4;2016;Action;Activision
3231;G3231;RoboCop;XB;2003;Shooter;Titus
3232;G3232;Haneru no Tobira Wii: Girigirissu;Wii;2007;Misc;Namco Bandai Games
3233;G3233;Elminage II: Sousei no Megami to Unmei no Daichi;PSP;2009;Role-Playing;Starfish
3234;G3234;Titanic Mystery;Wii;2010;Puzzle;O-Games
3235;G3235;Aqua Panic!;DS;2009;Puzzle;Neko Entertainment
3236;G3236;Blazing Souls;PS2;2006;Role-Playing;Idea Factory
3237;G3237;Blood Bowl: Legendary Edition;PC;2010;Sports;Focus Home Interactive
3238;G3238;Invizimals: The Lost Kingdom;PS3;2013;Action;Sony Computer Entertainment
3239;G3239;Worms;X360;2007;Strategy;Microsoft Game Studios
3240;G3240;Seinaru Kana: Orichalcum no Na no Motoni;PSP;2012;Action;CyberFront
3241;G3241;NHL 2K3;GC;2002;Sports;Sega
3242;G3242;The Hustle: Detroit Streets;XB;2006;Sports;Activision
3243;G3243;Tail of the Sun;PS;1996;Role-Playing;ArtDink
3244;G3244;Revolution: 25th Anniversary Collection;PC;2016;Adventure;Koch Media
3245;G3245;Barnyard Blast: Swine of the Night;DS;2008;Platform;Big Ben Interactive
3246;G3246;Back to the Future: The Game;XOne;2015;Adventure;Telltale Games
3247;G3247;Space Channel 5: Ulala's Cosmic Attack;GBA;2002;Misc;Atari
3248;G3248;Balls of Fury;DS;2007;Sports;Zoo Digital Publishing
3249;G3249;Still Life 2;PC;2009;Adventure;Rondomedia
3250;G3250;Disney Sports Basketball;GBA;2002;Sports;Konami Digital Entertainment
3251;G3251;Ozzy & Drix;GBA;2003;Platform;Midway Games
3252;G3252;Nobunaga no Yabou: Soutensoku with Power-Up Kit;PSP;2011;Strategy;Tecmo Koei
3253;G3253;Yamasa Digi World SP: Moeyo! Kung Fu Shukujo;PS2;2006;Misc;Yamasa Entertainment
3254;G3254;Disney Sports Football;GC;2002;Sports;Konami Digital Entertainment
3255;G3255;Castle Shikigami 2;PS2;2004;Shooter;Play It
3256;G3256;Wizardry Twin Pack;PS3;2011;Role-Playing;Acquire
3257;G3257;Rabbids Invasion: The Interactive TV Show;PS4;2014;Misc;Ubisoft
3258;G3258;Gadget Racers (PAL);PS2;2002;Racing;Zoo Digital Publishing
3259;G3259;Moe Star: Moeru Toudai Eigojuku;DS;2008;Misc;Mirai Shounen
3260;G3260;The Cube;Wii;2012;Action;Funbox Media
3261;G3261;Bejeweled Blitz;PC;2010;Puzzle;Mastertronic
3262;G3262;Peggle Nights;PC;2008;Puzzle;PopCap Games
3263;G3263;Pulse Racer;XB;2003;Racing;Jaleco
3264;G3264;Freestyle Metal X;GC;2003;Racing;Midway Games
3265;G3265;Tegami Bachi: Kokoro Tsumugu Mono e;PSP;2010;Role-Playing;Konami Digital Entertainment
3266;G3266;Spirits & Spells;GC;2003;Platform;Wanadoo
3267;G3267;Agatha Christie: Death on the Nile;PC;2008;Adventure;Big Fish Games
3268;G3268;Antiphona no Seikahime: Tenshi no Gakufu Op.A;PSP;2009;Role-Playing;Nippon Ichi Software
3269;G3269;NBA 07;PS2;2006;Sports;Sony Computer Entertainment
3270;G3270;Mystery Tales 2: The Spirit Mask;DS;2011;Puzzle;Unknown
3271;G3271;Rogue Trooper;XB;2006;Shooter;Eidos Interactive
3272;G3272;Combat Flight Simulator 3: Battle for Europe;PC;2002;Simulation;Microsoft Game Studios
3273;G3273;TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2;PS3;2015;Action;Namco Bandai Games
3274;G3274;Tomb Raider: Legend;PC;2006;Action;Eidos Interactive
3275;G3275;Command & Conquer 3: Kane's Wrath;PC;2008;Strategy;Electronic Arts
3276;G3276;Eyeshield 21: Portable Edition;PSP;2006;Role-Playing;Konami Digital Entertainment
3277;G3277;Taishou Moebius Line Vitable;PSV;2016;Adventure;dramatic create
3278;G3278;Kabushiki Baibai Trainer: Kabutore! Next;DS;2007;Simulation;Konami Digital Entertainment
3279;G3279;Machi: Unmei no Kousaten;PSP;2006;Adventure;ChunSoft
3280;G3280;Golden Nugget Casino DS;DS;2005;Misc;Majesco Entertainment
3281;G3281;Machi-ing Maker 4;PS3;2011;Strategy;D3Publisher
3282;G3282;World Class Rugby 2: Kokunai Gekitou Hen '93;SNES;1994;Sports;Misawa
3283;G3283;Ketsui Death Label;DS;2008;Shooter;Arika
3284;G3284;This War of Mine;PS4;2016;Action;Deep Silver
3285;G3285;Mechanic Master 2;DS;2010;Puzzle;Crave Entertainment
3286;G3286;SD Gundam Force;GBA;2004;Shooter;Namco Bandai Games
3287;G3287;Clover no Kuni no Alice: Wonderful Wonder World;PSP;2011;Adventure;Quinrose
3288;G3288;Abunai: Koi no Sousa Shitsu;PSV;2015;Action;Asgard
3289;G3289;Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock;PS2;2007;Misc;D3Publisher
3290;G3290;Raven Squad: Operation Hidden Dagger;PC;2009;Shooter;Evolved Games
3291;G3291;Monster High 13 Wishes;3DS;2013;Action;Little Orbit
3292;G3292;Myth Makers: Super Kart GP;Wii;2007;Racing;Popcorn Arcade
3293;G3293;Canada Hunt;Wii;2010;Sports;Virtual Play Games
3294;G3294;Planetarian: Chiisana Hoshi no Yume;PSP;2009;Adventure;Prototype
3295;G3295;GA - Geijutsuka Art Design Class: Slapstick Wonder Land;PSP;2010;Adventure;Russel
3296;G3296;Roommate Asami: Okusama wa Joshikousei;PS2;2002;Adventure;Datam Polystar
3297;G3297;Cabbage Patch Kids: The Patch Puppy Rescue;GBA;2007;Misc;D3Publisher
3298;G3298;Pirates: Legend of the Black Buccaneer;PS2;2006;Adventure;10TACLE Studios
3299;G3299;Let's Dance with Mel B;X360;2011;Sports;Black Bean Games
3300;G3300;Horrid Henry: Missions of Mischief;Wii;2010;Adventure;SouthPeak Games
3301;G3301;East India Company;PC;2009;Strategy;Paradox Interactive
3302;G3302;Ultraman Star Chronicles;PSP;2013;Strategy;Namco Bandai Games
3303;G3303;Amagoushi no Yakata;PS2;2007;Adventure;Nippon Ichi Software
3304;G3304;TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3;PS3;2015;Action;Namco Bandai Games
3305;G3305;Ginga Tetsudou 999 DS;DS;2010;Adventure;Culture Brain
3306;G3306;Aedis Eclipse: Generation of Chaos;PSP;2006;Role-Playing;Idea Factory
3307;G3307;Koihime Enbu;PS4;2016;Fighting;Yeti
3308;G3308;Franklin: A Birthday Surprise;PS2;2006;Misc;Game Factory
3309;G3309;Suzunone Seven: Rebirth Knot;PS2;2010;Adventure;Alchemist
3310;G3310;Zoids Dash;DS;2006;Role-Playing;Tomy Corporation
3311;G3311;Digimon Rumble Arena;PS;2001;Fighting;Namco Bandai Games
3312;G3312;Vitamin X Evolution Plus;PSP;2010;Adventure;D3Publisher
3313;G3313;NEVES;DS;2007;Puzzle;Ignition Entertainment
3314;G3314;Dynasty Warriors: Eiketsuden;PS4;2016;Action;Tecmo Koei
3315;G3315;Wild West Shootout;Wii;2010;Shooter;Unknown
3316;G3316;MuvLuv Double Pack;PSV;2016;Adventure;5pb
3317;G3317;Super Speed Machines;DS;2009;Racing;Midas Interactive Entertainment
3318;G3318;Goblin Commander: Unleash the Horde;GC;2003;Strategy;Jaleco
3319;G3319;Final Fight: Streetwise;XB;2006;Action;Capcom
3320;G3320;Nano Diver;PSP;2011;Action;Takara Tomy
3321;G3321;Mary King's Riding School 2;Wii;2009;Simulation;Midas Interactive Entertainment
3322;G3322;Elkrone no Atelier: Dear for Otomate;PSP;2012;Action;Idea Factory
3323;G3323;Top Gear RPM Tuning;XB;2005;Racing;Wanadoo
3324;G3324;Painkiller: Hell & Damnation;X360;2013;Shooter;Nordic Games
3325;G3325;Memories Off: Yubikiri no Kioku;X360;2010;Adventure;5pb
3326;G3326;Otometeki Koi Kakumei * Love Revo!! DS;DS;2008;Adventure;GungHo
3327;G3327;TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4;PS3;2015;Action;Namco Bandai Games
3328;G3328;Clock Zero: Shuuen no Ichibyou - ExTime;PSV;2015;Action;Idea Factory
3329;G3329;Cross + Channel;PSP;2010;Adventure;CyberFront
3330;G3330;Mark McMorris Infinite Air;PS4;2016;Sports;FuRyu Corporation
3331;G3331;Shin Hayarigami 2;PSV;2016;Adventure;Nippon Ichi Software
3332;G3332;Cabela's Big Game Hunter: Pro Hunts;WiiU;2014;Shooter;Activision
3333;G3333;Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!;DS;2010;Misc;Namco Bandai Games
3334;G3334;Micro Machines V4;PSP;2006;Racing;Codemasters
3335;G3335;Root Infinity Rexx;PSV;2015;Adventure;Idea Factory
3336;G3336;Dungeons - The Dark Lord;PC;2011;Strategy;Kalypso Media
3337;G3337;Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne;PS2;2007;Adventure;Marvelous Interactive
3338;G3338;Memories Off: Yubikiri no Kikou;PSP;2011;Adventure;5pb
3339;G3339;Hurry Up Hedgehog!;DS;2009;Racing;O-Games
3340;G3340;L.G.S: Shinsetsu Houshinengi;PSP;2012;Action;Idea Factory
3341;G3341;Battle Engine Aquila;XB;2003;Shooter;Atari
3342;G3342;Divinity: Original Sin;PC;2014;Role-Playing;Focus Home Interactive
3343;G3343;One Piece Mansion;PS;2001;Action;Capcom
3344;G3344;Discworld II: Mortality Bytes!;PS;1996;Adventure;Psygnosis
3345;G3345;Uchi no 3 Shimai DS;DS;2008;Misc;Culture Brain
3346;G3346;Airline Tycoon;PC;2000;Simulation;Interplay
3347;G3347;Soul Eater: Monotone Princess;Wii;2008;Action;Square Enix
3348;G3348;Strike Witches: Shirogane no Tsubasa;X360;2010;Strategy;CyberFront
3349;G3349;Kaleidoeve;PSV;2015;Adventure;HuneX
3350;G3350;Big Idea's VeggieTales: LarryBoy and the Bad Apple;GBA;2006;Action;Crave Entertainment
3351;G3351;Broken Sword 5: The Serpent's Curse;XOne;2015;Adventure;Revolution Software
3352;G3352;My Ballet Studio;DS;2009;Simulation;505 Games
3353;G3353;Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers;DS;2010;Action;Hudson Soft
3354;G3354;Moujuutsukai to Oujisama;PS2;2010;Adventure;Idea Factory
3355;G3355;Rocksmith 2014 Edition Remastered;PS4;2016;Misc;Ubisoft
3356;G3356;Bomberman 2;DS;2008;Puzzle;Hudson Soft
3357;G3357;Unreal Tournament 2004;PC;2004;Shooter;Atari
3358;G3358;Shinseiki GPX Cyber Formula: Road To The INFINITY 4;PS2;2007;Racing;Sunrise Interactive
3359;G3359;Cube;PSP;2007;Puzzle;D3Publisher
3360;G3360;Pirates of the Burning Sea;PC;2008;Role-Playing;Koch Media
3361;G3361;Just Cause;PC;2006;Action;Eidos Interactive
